state,q_sell,q_hold,q_buy,best_action,q_margin,trend,volume,volatility,recent_return,sec_ai,lots
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=medium|lots=3,0.12955293955222322,0.07646615772675547,0.06958007586871316,SELL,0.05308678182546775,high,medium,low,low,medium,3
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=high|lots=1,0.08654166364386524,0.11323315292788627,0.0920080995228974,HOLD,0.02122505340498887,high,low,low,low,high,1
trend=high|volume=low|volatility=low|recent_return=high|sec_ai=high|lots=3,0.12609356672922492,0.1266908949197434,0.1282098543783875,BUY,0.001518959458644109,high,low,low,high,high,3
trend=high|volume=low|volatility=high|recent_return=high|sec_ai=high|lots=3,0.1142045504555209,0.12455121536828365,0.16230904658740183,BUY,0.03775783121911819,high,low,high,high,high,3
trend=high|volume=medium|volatility=low|recent_return=high|sec_ai=high|lots=3,0.11997695648685915,0.12045589929103366,0.11978607137899501,HOLD,0.00047894280417451474,high,medium,low,high,high,3
trend=high|volume=low|volatility=high|recent_return=medium|sec_ai=high|lots=3,0.13084134933317004,0.13018176327679787,0.11011989893302901,SELL,0.0006595860563721745,high,low,high,medium,high,3
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=high|lots=3,0.12151919677753882,0.12319757751014078,0.12850462378426508,BUY,0.005307046274124302,high,high,low,medium,high,3
trend=high|volume=medium|volatility=high|recent_return=low|sec_ai=high|lots=3,0.12343521169296069,0.15259446173062574,0.1261643221132826,HOLD,0.02643013961734314,high,medium,high,low,high,3
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=high|lots=3,0.1213957320716681,0.13755781554702645,0.1184090143492174,HOLD,0.016162083475358358,high,medium,low,medium,high,3
trend=high|volume=low|volatility=low|recent_return=medium|sec_ai=high|lots=4,0.12060986734543973,0.13152137720336088,0.11636249193490157,HOLD,0.01091150985792115,high,low,low,medium,high,4
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=high|lots=4,0.12459903876984814,0.1208156476709312,0.12046021647770476,SELL,0.003783391098916941,high,high,low,low,high,4
trend=high|volume=medium|volatility=medium|recent_return=low|sec_ai=high|lots=3,0.11782943219942286,0.11712580947414913,0.12971795535888925,BUY,0.011888523159466383,high,medium,medium,low,high,3
trend=high|volume=high|volatility=medium|recent_return=medium|sec_ai=low|lots=0,0.1062866190995525,0.10719726790044203,0.09736479878699063,HOLD,0.0009106488008895214,high,high,medium,medium,low,0
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=high|lots=4,0.12022104257099157,0.11912804940949336,0.12238299700045273,BUY,0.002161954429461155,high,medium,low,medium,high,4
trend=high|volume=medium|volatility=medium|recent_return=high|sec_ai=high|lots=3,0.11591053224670597,0.12075454285478775,0.1394294152904293,BUY,0.018674872435641546,high,medium,medium,high,high,3
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=high|lots=4,0.12024936789405899,0.1092415337320194,0.10998482205568771,SELL,0.010264545838371275,high,medium,low,low,high,4
trend=high|volume=medium|volatility=low|recent_return=high|sec_ai=high|lots=2,0.11650435913551763,0.11947122657002536,0.11473610978657708,HOLD,0.0029668674345077334,high,medium,low,high,high,2
trend=high|volume=medium|volatility=medium|recent_return=high|sec_ai=high|lots=1,0.09352268792081656,0.10768125345514472,0.10248510810205289,HOLD,0.005196145353091833,high,medium,medium,high,high,1
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=high|lots=2,0.11728644719885209,0.11631122142498423,0.11901569959872316,BUY,0.0017292523998710674,high,high,low,low,high,2
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=high|lots=2,0.11070213364627438,0.12206541798649483,0.10847896236437517,HOLD,0.01136328434022045,high,medium,low,low,high,2
trend=high|volume=high|volatility=low|recent_return=high|sec_ai=high|lots=1,0.09332182492673138,0.1086195996568181,0.11556208219909965,BUY,0.006942482542281553,high,high,low,high,high,1
trend=high|volume=low|volatility=medium|recent_return=high|sec_ai=high|lots=3,0.11751915469460232,0.12298645533642145,0.12006254009908761,HOLD,0.002923915237333846,high,low,medium,high,high,3
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=high|lots=1,0.09259397536970809,0.11356448963092848,0.12549298083239693,BUY,0.011928491201468452,high,medium,low,medium,high,1
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=high|lots=1,0.08910352593203757,0.10961697198613396,0.10654999058117906,HOLD,0.0030669814049548993,high,medium,low,low,high,1
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=low|lots=3,0.11315356263391568,0.10800158825992416,0.12447970527586338,BUY,0.0113261426419477,high,high,low,low,low,3
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=low|lots=3,0.12108981525094313,0.12000030805457576,0.12191901088956225,BUY,0.0008291956386191207,high,medium,low,low,low,3
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=low|lots=4,0.12298939575779869,0.11808920165969071,0.11522287433765817,SELL,0.004900194098107977,high,high,low,medium,low,4
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=low|lots=4,0.11524519121182056,0.11422689967988578,0.11976114882152485,BUY,0.004515957609704288,high,high,low,low,low,4
trend=high|volume=high|volatility=high|recent_return=high|sec_ai=low|lots=3,0.13313089605229206,0.13678129968846645,0.14244789763149324,BUY,0.005666597943026791,high,high,high,high,low,3
trend=high|volume=medium|volatility=high|recent_return=high|sec_ai=low|lots=3,0.12531869112949265,0.13154586081151481,0.128796174935473,HOLD,0.002749685876041824,high,medium,high,high,low,3
trend=high|volume=medium|volatility=high|recent_return=low|sec_ai=low|lots=4,0.13541897080323817,0.13367987863849637,0.1354109393684845,SELL,8.031434753669187e-06,high,medium,high,low,low,4
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=low|lots=2,0.10519701557123155,0.10679058899508154,0.11695679164467233,BUY,0.010166202649590797,high,high,low,low,low,2
trend=high|volume=high|volatility=high|recent_return=low|sec_ai=low|lots=3,0.14118867493468476,0.13561076899102387,0.1348255863269098,SELL,0.0055779059436608935,high,high,high,low,low,3
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=low|lots=2,0.10945487641285882,0.11292247764314177,0.12445112117562167,BUY,0.011528643532479899,high,high,low,medium,low,2
trend=high|volume=medium|volatility=high|recent_return=medium|sec_ai=low|lots=3,0.1281272573208459,0.12522507505840857,0.1242579410395123,SELL,0.002902182262437325,high,medium,high,medium,low,3
trend=high|volume=low|volatility=high|recent_return=high|sec_ai=low|lots=3,0.11418139841826681,0.14432452351452185,0.12446411128500103,HOLD,0.019860412229520827,high,low,high,high,low,3
trend=high|volume=low|volatility=low|recent_return=medium|sec_ai=low|lots=4,0.11469139230069773,0.11651104018566193,0.11736144090240488,BUY,0.0008504007167429578,high,low,low,medium,low,4
trend=high|volume=high|volatility=low|recent_return=high|sec_ai=low|lots=4,0.1264875485971385,0.11401550645042591,0.11128341530400607,SELL,0.012472042146712603,high,high,low,high,low,4
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=medium|lots=2,0.12552009480245488,0.09837586194809508,0.11715608291626728,SELL,0.0083640118861876,high,high,low,medium,medium,2
trend=high|volume=high|volatility=low|recent_return=high|sec_ai=medium|lots=2,0.11688191097177414,0.10385105620221405,0.09368387271443446,SELL,0.01303085476956009,high,high,low,high,medium,2
trend=high|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=4,0.102555897417786,0.012883608927818983,0.018581109087212243,SELL,0.08397478833057376,high,low,low,medium,medium,4
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=4,0.09099769402851479,0.030650830421476587,0.030902594196618956,SELL,0.060095099831895836,high,medium,low,medium,medium,4
trend=high|volume=high|volatility=high|recent_return=medium|sec_ai=low|lots=3,0.15824415918852533,0.14383616708466015,0.1446124992500918,SELL,0.013631659938433516,high,high,high,medium,low,3
trend=high|volume=low|volatility=low|recent_return=low|sec_ai=medium|lots=4,0.004635813263492453,0.003498067317605167,0.014568570893454636,BUY,0.009932757629962184,high,low,low,low,medium,4
trend=high|volume=medium|volatility=low|recent_return=high|sec_ai=medium|lots=4,0.09936655713534889,0.02176034018152398,0.014779557918757034,SELL,0.07760621695382491,high,medium,low,high,medium,4
trend=high|volume=high|volatility=medium|recent_return=low|sec_ai=low|lots=3,0.1298452357110458,0.13155877937800617,0.151361197109075,BUY,0.019802417731068833,high,high,medium,low,low,3
trend=high|volume=low|volatility=medium|recent_return=high|sec_ai=low|lots=3,0.13713818144666728,0.12170716129602492,0.1216669922430168,SELL,0.015431020150642363,high,low,medium,high,low,3
trend=high|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=2,0.11414909809130658,0.09166450059697658,0.07566247579028484,SELL,0.022484597494330003,high,low,low,medium,medium,2
trend=high|volume=low|volatility=medium|recent_return=medium|sec_ai=low|lots=4,0.12710418609401042,0.1276116054548646,0.13592811316217093,BUY,0.008316507707306325,high,low,medium,medium,low,4
trend=medium|volume=low|volatility=low|recent_return=high|sec_ai=medium|lots=2,0.08764338199590255,0.03277157047157801,0.004874731099490955,SELL,0.054871811524324535,medium,low,low,high,medium,2
trend=medium|volume=medium|volatility=medium|recent_return=high|sec_ai=low|lots=4,0.09236153549059459,0.09219646010914637,0.1015967112495439,BUY,0.009235175758949318,medium,medium,medium,high,low,4
trend=medium|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=2,0.10335556262004422,0.09712135790531239,0.06297043242843092,SELL,0.006234204714731836,medium,low,low,medium,medium,2
trend=medium|volume=low|volatility=low|recent_return=high|sec_ai=high|lots=1,0.1024387146918331,0.10171370507817445,0.1017341448051913,SELL,0.0007045698866418038,medium,low,low,high,high,1
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=high|lots=4,0.0944309238819259,0.09332026803588568,0.09527557216110108,BUY,0.0008446482791751864,medium,high,medium,low,high,4
trend=medium|volume=low|volatility=medium|recent_return=low|sec_ai=high|lots=4,0.09627157233325487,0.107710384568232,0.1005132870015961,HOLD,0.0071970975666358905,medium,low,medium,low,high,4
trend=high|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=0,0.10142302724141816,0.1011694353140488,0.10268140257142783,BUY,0.0012583753300096645,high,low,low,medium,medium,0
trend=high|volume=medium|volatility=medium|recent_return=low|sec_ai=high|lots=4,0.11996792377647279,0.11925651930010062,0.14684276828560971,BUY,0.026874844509136922,high,medium,medium,low,high,4
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=high|lots=3,0.12986558958117944,0.11831480582971761,0.11070633779506027,SELL,0.011550783751461832,high,medium,low,low,high,3
trend=high|volume=medium|volatility=medium|recent_return=medium|sec_ai=high|lots=4,0.13350092576733016,0.11945031240023625,0.12159264811388903,SELL,0.01190827765344113,high,medium,medium,medium,high,4
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=0,0.10416454011957323,0.10403717023606605,0.11033721341891475,BUY,0.006172673299341527,high,medium,low,medium,medium,0
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=high|lots=3,0.12599479744370629,0.1353371231552219,0.1277500832794683,HOLD,0.007587039875753598,high,high,low,low,high,3
trend=high|volume=medium|volatility=low|recent_return=low|sec_ai=medium|lots=0,0.10149164646895492,0.10095813892341585,0.10093786027047089,SELL,0.0005335075455390748,high,medium,low,low,medium,0
trend=high|volume=high|volatility=low|recent_return=high|sec_ai=medium|lots=0,0.10422375540214746,0.10418451345000396,0.10405861960574947,SELL,3.924195214349835e-05,high,high,low,high,medium,0
trend=high|volume=medium|volatility=low|recent_return=high|sec_ai=medium|lots=0,0.10485695717630836,0.10523030416842834,0.10506514277939792,HOLD,0.000165161389030416,high,medium,low,high,medium,0
trend=high|volume=high|volatility=low|recent_return=low|sec_ai=medium|lots=0,0.10829033729487858,0.10723194765110815,0.10750477103516264,SELL,0.0007855662597159446,high,high,low,low,medium,0
trend=high|volume=high|volatility=medium|recent_return=low|sec_ai=high|lots=2,0.1117161920869156,0.10920758453409835,0.13932511403650305,BUY,0.027608921949587445,high,high,medium,low,high,2
trend=high|volume=high|volatility=low|recent_return=medium|sec_ai=high|lots=1,0.0948659729395287,0.12676021956718486,0.11491541363237232,HOLD,0.011844805934812547,high,high,low,medium,high,1
trend=medium|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=0,0.09685713187161428,0.09643429080209115,0.10064230514326866,BUY,0.0037851732716543823,medium,medium,low,medium,medium,0
trend=medium|volume=medium|volatility=medium|recent_return=low|sec_ai=high|lots=4,0.09988552594684064,0.10145200601515883,0.11499621787494757,BUY,0.01354421185978874,medium,medium,medium,low,high,4
trend=medium|volume=low|volatility=medium|recent_return=high|sec_ai=high|lots=3,0.0907709676129964,0.0904871345437945,0.08861692955388918,SELL,0.00028383306920189144,medium,low,medium,high,high,3
trend=medium|volume=low|volatility=medium|recent_return=medium|sec_ai=high|lots=4,0.09936342140444988,0.10226962397427862,0.09842978150222106,HOLD,0.0029062025698287364,medium,low,medium,medium,high,4
trend=medium|volume=low|volatility=medium|recent_return=high|sec_ai=high|lots=4,0.1024613118425268,0.1056500863303631,0.09965878057602884,HOLD,0.0031887744878363045,medium,low,medium,high,high,4
trend=medium|volume=low|volatility=low|recent_return=medium|sec_ai=medium|lots=3,0.10033597139520123,0.036287969533544184,0.02257132772130419,SELL,0.06404800186165704,medium,low,low,medium,medium,3
trend=medium|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=3,0.08787549751782585,0.011883990869820822,0.00655959934969973,SELL,0.07599150664800502,medium,medium,low,medium,medium,3
trend=medium|volume=high|volatility=low|recent_return=low|sec_ai=medium|lots=4,0.019959259773967217,0.0037479559764167225,-0.00029858109939575196,SELL,0.016211303797550494,medium,high,low,low,medium,4
trend=medium|volume=medium|volatility=low|recent_return=low|sec_ai=medium|lots=2,0.09973852323612385,0.05145717781123249,0.023536301397698238,SELL,0.04828134542489136,medium,medium,low,low,medium,2
trend=medium|volume=low|volatility=medium|recent_return=low|sec_ai=high|lots=3,0.10180835983202971,0.09224827988112162,0.08892974558467225,SELL,0.009560079950908087,medium,low,medium,low,high,3
trend=medium|volume=high|volatility=low|recent_return=low|sec_ai=medium|lots=2,0.05785398106579423,0.00841463327672058,0.011357933325612014,SELL,0.04649604774018222,medium,high,low,low,medium,2
trend=medium|volume=high|volatility=low|recent_return=medium|sec_ai=medium|lots=1,0.07943247132965683,0.10401710249338766,0.14549452726373643,BUY,0.04147742477034877,medium,high,low,medium,medium,1
trend=high|volume=medium|volatility=low|recent_return=high|sec_ai=medium|lots=1,0.10780185105333477,0.11874020404713667,0.12134314637287098,BUY,0.0026029423257343115,high,medium,low,high,medium,1
trend=high|volume=medium|volatility=low|recent_return=high|sec_ai=low|lots=3,0.11775389916891514,0.11382241253727227,0.11971711986869246,BUY,0.001963220699777321,high,medium,low,high,low,3
trend=high|volume=medium|volatility=low|recent_return=medium|sec_ai=medium|lots=1,0.10723496316484135,0.12510523490591602,0.11614888723729912,HOLD,0.008956347668616901,high,medium,low,medium,medium,1
